title,source,q1,q2,sep
How are snowboard superpipe results calculated?,Sports_233,How are snowboard superpipe results calculated?,Extra: Do these calculations apply to other Winter X-Games events?,0
What number of minimum overs bowled makes an ODI cricket match goes in record books?,Sports_234,Will that record or any other made or achieved such a record will go on to the record books or not?,"So my basic question remains, how many minimum overs are required for a one day match to be recorded as a full one day international match?",0
How is the WASP calculated in cricket?,Sports_235,"V(b,w) =r(b,w) +p(b,w) V(b+1,w+1) +(1-p(b,w)))V(b+1,w)  How is this one formula enough to get two results?","I’m not asking about logical explanation here; I just want to know, what is the change that they do in the formula to get the percentage for the second innings?",49
How can a country be eligible to participate in any sport in the Olympics?,Sports_236,How can a country be eligible to participate in any sport in the Olympics?,Do they have to play any qualifying rounds?,0
How can a country be eligible to participate in any sport in the Olympics?,Sports_236,Do they have to play any qualifying rounds?,Or they can be eligible by its ranking (if applicable)?,0
How can a country be eligible to participate in any sport in the Olympics?,Sports_236,Or they can be eligible by its ranking (if applicable)?,Or is there any other way to be eligible?,0
Which countries can participate in the Olympics?,Sports_237,Which countries can participate in the Olympic games?,Is there any criteria for a country to participate in the Olympics?,109
Is it true that sports which use motorized equipment cannot participate in Olympics?,Sports_238,Is it true or just rumor?,"If this is true, why do they not allow such sports to participate?",76
Is it true that sports which use motorized equipment cannot participate in Olympics?,Sports_238,"If this is true, why do they not allow such sports to participate?","If it is wrong, is there any sport that uses motorized equipment and has participated in the Olympics?",0
What is the significance of the Olympic Village?,Sports_239,What is the significance of Olympic Village?,Couldn't athletes stay at local accommodations?,0
Are there social media guidelines for athletes in the Olympics?,Sports_240,Are there social media guidelines for athletes in the Olympics?,"If so, are these enforced by the IOC, international sport federations, or national teams?",0
What are the guidelines for declaring for the NFL Draft?,Sports_241,What are the guidelines for declaring for the NFL Draft?,Is there a similar rule for the NFL?,117
Why does a basketball ref raise the second arm when a 3-pt shot falls?,Sports_242,But why does the ref always raise the other arm straight overhead when the shot goes in?,So why that extra (and seemingly useless) arm motion for a made 3-point shot?,297
"When was the last time the Bills, Lions, Browns, & Jets won on the same day?",Sports_243,"When was the last time the Bills, Lions, Browns, &amp; Jets won on the same day?",Or even the same week?,0
Celebrate title after red card,Sports_244,"If a player receives a red card during the final of a football tournament and leaves the pitch, can he goes back and celebrate the title, if his team wins?",Do you remember such a case?,0
Footballers with most free kicks scored,Sports_245,Who are the footballers with most free kicks scored?,"We all remember Juninho Pernambucano, but who else?",0
Which female football players have highest goal per game ratio for national team?,Sports_246,We have similar question for men: Who is the best striker (best goals/appearances ratio) with 25/50/100+ national caps?,Which female footballers have the highest goal/matches ratio when playing for the national team?,50
Which female football players have highest goal per game ratio for national team?,Sports_246,Which female footballers have the highest goal/matches ratio when playing for the national team?,Are there players with more goals than than caps?,0
Table tennis change of hand,Sports_247,Can I change my playing hand anytime in the game?,What is the specific rule for hand change in table tennis?,0
Table tennis change of hand,Sports_247,What is the specific rule for hand change in table tennis?,Is it allowed to play using one paddle by holding it any of the hands?,0
What is the cause for MLB regular season strikeouts to be more than hits?,Sports_248,What is the reason for this?,Is it a symptom of umpiring somehow?,0
MLB rule on subs for injuries after you used the entire roster,Sports_249,What happens if team used the entire roster and now a player gets hurt ??,?,0
Women's versus Men's pay in majors,Sports_250,Why are women compensated the exact same as men in major tournaments but only play maximum three sets to men's five?,I don't find that to be equal?,0
Nfl overtime rules,Sports_251,What happens if the team receiving the kickoff in overtime drives the ball for almost 10 minutes (unlikely but possible) and then kicks a field goal as the 10 minutes run out?,Do they win?,0
Why there are too few black goalkeepers in high-level football?,Sports_252,Why are so few goalkeepers at high level football black?,"Is there reputable scientific evidence that indicates a physiological difference between the different races which impacts their goalkeeping ability, or is the difference down to cultural factors?",0
Can an off spinner bowl a googly?,Sports_253,"But, Googly is type of delivery used by Wrist spinners right?","Also it rotates inward to a right handed batsmen (clockwise), so if any off spinner bowls such delivery, shouldn't it be called regular off spin delivery?",0
Has anyone ever taken pole position without setting any fastest sector times?,Sports_254,"If Max had managed to take pole without ""going purple"" in any one sector, would that have been the first time it had happened?",Or has anyone managed that before?,0
Cricket DLS method,Sports_255,In DLS method whether the target will  be fixed against balls?,Or the target will be fixed for overs?,0
Cricket DLS method,Sports_255,Or the target will be fixed for overs?,Whether the target will be fixed against breaking an over?,30
Cricket DLS method,Sports_255,Whether the target will be fixed against breaking an over?,OR will be fixed against full overs?,0
Any penalty for playing dirty in baseball?,Sports_256,Is there any kind of interference rule or unsportsmanlike conduct rule that can be used in cases like this?,What is the penalty?,0
Can I bounce the ball after it is rolling in Basketball?,Sports_258,"If I tap it from above and get it bouncing again, is that a double dribble?","Also, does it make a difference if the ball is rolling or just sitting on the floor when I hit it to make it bounce again?",81
Rolex Paris Masters 2018: Federer haven't decided,Sports_259,"Now, how can this be, since all the other players already started?","Djokovic, for instance, came to round of 16, and Federer still doesn't know whether he's gonna play?",0
Rolex Paris Masters 2018: Federer haven't decided,Sports_259,"Djokovic, for instance, came to round of 16, and Federer still doesn't know whether he's gonna play?",Does it have anything to do with previous tournament score for a given player?,0
Rolex Paris Masters 2018: Federer haven't decided,Sports_259,Does it have anything to do with previous tournament score for a given player?,"higher ranked players don't need to start playing before the round of 8, for instance, so that gives them more time to decide whether or not to participate?",3
Additional basketball qualification tournaments for 2020 Olympics,Sports_260,"Now, things get a little bit more unclear, because of the following picture:    So, my question is next:  If it is going to be 4 wild card tournaments with 6 teams in each, how can they add additional 2 teams per FIBA region in addition to 16 teams from World Cup, because that gives the number of 26 teams?","Please, could anyone clarify this a little bit more?",0
Possession in Basketball,Sports_261,"Are the first two estimates of possession, as in a much simply way to calculate possession?",Why does this difference exist?,160
Possession in Basketball,Sports_261,Why does this difference exist?,Also are players TOV%/PpP different than a team's TOV%/PpP?,0
Does the wide call moves with the batsman?,Sports_262,"If a batsman moves in his crease, right or left, does the wide also moves with him?","If a right-handed batsman moves to his right and leave the stumps and the bowler bowls a ball which is in the reach of the batsman but outside the wide line, Will this be a wide call or not?",0
How do you defend quick tap penalties?,Sports_263,How you defend against that?,"In that situation, what are you supposed to do?",133
How do you defend quick tap penalties?,Sports_263,"In that situation, what are you supposed to do?",How do you avoid the try?,0
"Can a pitcher switch throwing arms at any time during an inning, or in between pitches?",Sports_264,"I have been playing baseball my entire life and I just thought of this question... if a pitcher is ambidextrous (can throw with both arms), is he/she able to switch throwing arms in the middle of an inning, game, or in between pitches?","I know that switch-hit batters are allowed to switch to the other side of home-plate at anytime before the pitcher is ready to pitch, but can the pitcher do the same?",0
"Can a pitcher switch throwing arms at any time during an inning, or in between pitches?",Sports_264,"I know that switch-hit batters are allowed to switch to the other side of home-plate at anytime before the pitcher is ready to pitch, but can the pitcher do the same?",I mean if you have that god given ability why worry about changing your arm slot to try and trick the batter's view when you could just throw with the other arm?,270
Net run rate in Cricket round robin,Sports_265,Shouldn't the sum of all net run rates of the teams in a round robin be 0 at any point of time?,What could be the reason for a net positive NRR?,0
What is a team basket in basketball?,Sports_266,What is the rule on a team basket?,Is there even such a thing?,0
Why are Gabon playing in the African Cup of Nations 2017 qualifiers when they're hosts and how will group I work?,Sports_267,How does this work?,"Why are Gabon in the qualifiers, if they have already qualified?",0
Why are Gabon playing in the African Cup of Nations 2017 qualifiers when they're hosts and how will group I work?,Sports_267,"Why are Gabon in the qualifiers, if they have already qualified?",Can any other teams qualify from group I?,0
Why are Gabon playing in the African Cup of Nations 2017 qualifiers when they're hosts and how will group I work?,Sports_267,Can any other teams qualify from group I?,Are qualifying games against Gabon the same as any other qualifying game?,0
Why are Gabon playing in the African Cup of Nations 2017 qualifiers when they're hosts and how will group I work?,Sports_267,Are qualifying games against Gabon the same as any other qualifying game?,Can no-one else qualify from group I?,571
Why are Gabon playing in the African Cup of Nations 2017 qualifiers when they're hosts and how will group I work?,Sports_267,Can no-one else qualify from group I?,Or are the Gabon-related points deducted and the highest-finishing team excluding Gabon qualifies?,0
Why are Gabon playing in the African Cup of Nations 2017 qualifiers when they're hosts and how will group I work?,Sports_267,Or are the Gabon-related points deducted and the highest-finishing team excluding Gabon qualifies?,Or was the Sierra Leone news site wrong and it's simply the top team in the Group I (excluding Gabon) who qualify?,0
Why are Gabon playing in the African Cup of Nations 2017 qualifiers when they're hosts and how will group I work?,Sports_267,Or was the Sierra Leone news site wrong and it's simply the top team in the Group I (excluding Gabon) who qualify?,Or something else?,0
Why are Gabon playing in the African Cup of Nations 2017 qualifiers when they're hosts and how will group I work?,Sports_267,Or something else?,And why are Gabon in a qualifying group in the first place when they have automatic qualification?,0
What is done to used balls in cricket,Sports_268,What is done to worn out balls?,"Are they recycled, reused or do they end up in the landfill?",0
Did any cricket ball ever break during an international cricket match?,Sports_269,Did any such incident happen?,What are the rules if a ball breaks during play?,0
Why Benetton Treviso and Zebre Parma plays Pro12 League?,Sports_270,Why do Benetton Treviso and Zebre Parma do not play in Italian Eccellenza (the most important national league) and play abroad in Pro12 League with teams from Great Britain and Ireland?,The winner of Eccellenza is the national champion team or not?,0
Are LED stumps allowed by the Laws of Cricket?,Sports_271,"Have there been any recent changes in this law, and if not why are LED stumps allowed in international matches?","Are the LED stumps counted as ""wooden"", or am I completely missing something?",0
When do teams wear their away jerseys at international level?,Sports_272,When will teams wear their away jerseys during the Euro Championships?,Will France always wear their home jersey during the tournament?,0
When do teams wear their away jerseys at international level?,Sports_272,Will France always wear their home jersey during the tournament?,For commercial purposes will all teams not want to play a match during a tournament in their away jersey at least once?,0
"In recent IPL T20 cricket matches, are the commentators in the stadium or watching a broadcast in a studio?",Sports_273,"(4) I also noticed that commentators do not say anything which is not shown on the tv, Eg If umpire has asked for 3RD umpire Decision, but the tv has not shown him asking for it, then commentators too will be talking about other things, like ""boy-o-boy, at a time like this, a huge risk in trying to take a single [replay shows umpire asking for 3RD umpire Decision] and what will it be ?",Out or not out ?,0
"In recent IPL T20 cricket matches, are the commentators in the stadium or watching a broadcast in a studio?",Sports_273,Out or not out ?,"In recent IPL T20 cricket matches, are the commentators in the stadium or watching a broadcast in some studio ?",338
Is it a foul if no contact is made during an attempted reckless tackle?,Sports_274,"If a player in possession narrowly dodges a very reckless and dangerously attempted tackle, but ends up losing the possession, will this still be ruled a foul despite no contact being made?",But what do the rules say?,493
Are clubs' Champions League Final tickets nominative?,Sports_275,Are the CL Final tickets sold by the clubs (as opposed to those UEFA sells) nominative?,"Like, do they ask you at the counter for an ID card or a name?",0
Was Kobe Bryant's 60 points in his last game comparable to his performance during his career?,Sports_276,Did he receive a much higher percentage of assists or passes than usual?,Or are there any statistics to instead show it was driven by spectacular performance and adrenaline from his final game?,0
How do MLB Managers do the lineup card on Jackie Robinson Day?,Sports_277,How are lineup cards and official scorebooks recorded on Jackie Robinson Day?,"Do the managers/scorekeepers use the players' regular numbers, or is it literally ""42"" for every player's number?",0
What is the importance of the game scoresheet?,Sports_279,"In sports games, what is the main importance of the scoresheet?",As in the image below?,0
Why isn't the combined event the same for men and women in big athletics events?,Sports_280,Why isn't the combined discipline the same for both genders?,"I understand that individual events are adapted (like 110m hurdles for men and 100m hurdles for women, or a 800g javelin for men but 600g for women), but why don't men run an heptathlon or women a decathlon instead?",0
Why did baseball players start wearing gloves but cricket players not?,Sports_281,Hence the questions:   Why didn't cricketers ever start wearing gloves?,Is fielding in baseball really more liable to lead to finger injuries than cricket fielding?,0
What happens when fouled behind the goal line near the penalty area?,Sports_282,"Everyone remembers Benzema's ""La croqueta"" against Atlético Madrid in the 2nd leg of 2016/2017 Champions League's semi-final, right?","&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; (Source)  Now that you've remembered, my question is what if Benzema would have been fouled behind the goal line (outside the pitch) near the penalty area when the ball is still clearly in the field?",0
What's the longest streak of games with homeruns for a batter?,Sports_283,This has made me to know the followings   What is the longest number of consecutive games for a player with homeruns?,What is the most number of homeruns hit in a streak of consecutive games with homers?,0
Direct red card after previous yellow,Sports_284,Is it possible for a football player to be given a direct red card (after a previous yellow card in the same game) for a sending-off offense?,Has it ever happened in any match?,0
Is there any list of doping that could be found in daily food?,Sports_285,As WADA states in DIETARY AND NUTRITIONAL SUPPLEMENTS:        CAN AN ATHLETE TEST POSITIVE FROM USING DIETARY/NUTRITIONAL SUPPLEMENTS?,And in PROHIBITED LIST:        CAN I TEST POSITIVE FOR INGESTING GLYCEROL FOUND IN FOODSTUFFS AND TOILETRIES OR FOR USING IT AS A LUBRICANT?,532
Is there any list of doping that could be found in daily food?,Sports_285,And in PROHIBITED LIST:        CAN I TEST POSITIVE FOR INGESTING GLYCEROL FOUND IN FOODSTUFFS AND TOILETRIES OR FOR USING IT AS A LUBRICANT?,Is there any cases like positive doping test because athlete ate some meat that was grown with hormones or steroids?,708
Is there any list of doping that could be found in daily food?,Sports_285,Is there any cases like positive doping test because athlete ate some meat that was grown with hormones or steroids?,"I am asking about daily food, is there anything that should be avoided?",31
Why doesn't UEFA allow other official matches at the same time as their own competitions?,Sports_286,According to ¿Por qué el clásico de Supercopa se juega a las 23:00?,"However, what is the reasoning for UEFA to have this rule?",384
Why doesn't UEFA allow other official matches at the same time as their own competitions?,Sports_286,"However, what is the reasoning for UEFA to have this rule?","Since they are completely different competitions, what is the problem on having them on the same time?",0
"If a batted ball strikes a runner on the offensive team and is caught before hitting the ground by the defense, is this an out?",Sports_287,"If a batted ball strikes a runner on the offensive team (assume that the ball already went by an infielder, nullifying any interference) and is caught before hitting the ground by the defense, is this an out?","Conversely, what happens if the ball strikes a runner leading off third completely in foul territory and is caught before hitting the ground?",0
"If a batted ball strikes a runner on the offensive team and is caught before hitting the ground by the defense, is this an out?",Sports_287,"Conversely, what happens if the ball strikes a runner leading off third completely in foul territory and is caught before hitting the ground?",Is this just an immediate dead ball since it struck a person in foul territory?,0
Which team got the highest possession but still lost the match?,Sports_288,Does it set the record for the highest possession team losing the match?,"If not, which team is the record holder?",0
In Tennis rankings what does 10+45 mean in terms of getting ranking points?,Sports_289,Last year Diego Schwartzman got knocked out in the first round and did not have to come through qualifying so should have gotten 10 points surely?,Also it says his minimum for this year is 10+45 but surely it should be 10?,0
How many pitches does a reliever usually need to warm up?,Sports_290,How many warm up pitches does he need before he can do this?,So how many pitches might the reliever have thrown in the bullpen before being called into a game?,168
How to choose your first set of golf clubs as a beginner?,Sports_291,I've assembled a set of clubs that's approaching my budget:   3 Hybrid 5 Hybrid 7 Iron 9 Iron Pitching Wedge Putter   Would a rookie benefit from anything else?,"What are the absolute minimum clubs for a beginner to use on driving range, putting greens, pitch &amp; putt par 3?",221
Is Sher-Wood T90 considered a pro stock hockey stick?,Sports_292,Is Sher-Wood T90 considered a pro stock hockey stick?,Do some NHL players use it?,0
Rank teams in different divisions when there is little inter-division play?,Sports_293,How would one rank teams in different divisions when there is little inter-division play?,Any ideas as to how best achieve this ranking?,581
US Open 2017 - draw movements after Murray's withdrawal,Sports_294,Why is it different in the US Open?,What is the criteria for these movements?,0
US Open 2017 - draw movements after Murray's withdrawal,Sports_294,What is the criteria for these movements?,"Is it random, or do they answer to certain rules?",0
How does the interference call work in american football?,Sports_295,"Seeing as the sport is a physical, contact-based one how do you defense if you can't really tackle a player going for a touchdown or a major 1st?",please no c/p from a rulebook)?,54
Coaching a (low-interest) collegiate fencing club,Sports_296,Is there anyone who can share his/her strategy for our situation?,"PR is one thing, but how do we gather and maintain a core group of individuals to coach?",155
Qualification decision in group stages when everything is equal,Sports_297,Which teams will qualify now?,Is there a rule set by FIFA in this case?,0
New bike = new pain. Solution: Training or bike fitting,Sports_298,"My question: Is this a training problem where I need to get busy with some exercises to strengthen my lower back, or are there adjustments that need to be made to the bike?",Is this a common problem when acclimating to a new bike?,0
Managing split tees in golf,Sports_299,"However, wouldn't this kind of arrangement introduce more bottlenecks (assuming the same number of players tee off per group - eliminating the ""uneven group"" variable)?","How do golf organizers deal with split tee times and its risks, as it seems to introduce more unpredictable variables than traditional tee times?",141
How do different skate wheel setups affect performance?,Sports_301,Does this really make a difference?,How does wheel count affect performance?,0
How do different skate wheel setups affect performance?,Sports_301,How does wheel count affect performance?,What's the rule here?,146
How do different skate wheel setups affect performance?,Sports_301,What's the rule here?,What's the profit from using a 3-wheel setup instead of a 4-wheel setup?,0
What percent of corner kicks turn into goals?,Sports_303,I just wondered what percentage of corner kicks actually result in a goal?,Anyone know?,172
Stars on football players' shirts,Sports_304,But what about national teams?,Does it show number of continental championships or the number of world championships?,0
Stars on football players' shirts,Sports_304,Does it show number of continental championships or the number of world championships?,Can we say that number of stars relates to the tournament that the team participates in?,0
How can I get started in golf?,Sports_305,Should I get in contact with a golf coach somehow?,Are there classes for this kind of thing?,0
How can I get started in golf?,Sports_305,Are there classes for this kind of thing?,How much should I really need to invest just to start playing at a reasonable level?,74
"What is BABIP in Baseball, and what does it tell us?",Sports_306,How does one get a high/low BABIP?,Is this statistic for hitters and/or pitchers?,0
"What is BABIP in Baseball, and what does it tell us?",Sports_306,Is this statistic for hitters and/or pitchers?,What does a high/low BABIP mean?,0
Alternate Team to Super Bowl?,Sports_307,"Does the NFL have a rule in place for sending an alternate team to the Super Bowl if one of the original two teams (winners from the AFC/NFC championships) is found ""ineligible"" due to punishment or suspension?","If so, would who would be the alternate?",0
"Would it be possible for a kicker from a ""non-traditional"" background to be drafted by an NFL team?",Sports_308,"But suppose there was a high school kicker, who could routinely kick field goals from the 50-year line or further?","Or are anti-kick defenses much better in the ""pros"" than in high school?",263
"Would it be possible for a kicker from a ""non-traditional"" background to be drafted by an NFL team?",Sports_308,"Or are anti-kick defenses much better in the ""pros"" than in high school?","But could ""kicker"" be an exception to this rule?",413
Is it considered possible for women to compete with men professionally in team sports played with a ball other than baseball?,Sports_309,"Are there other sports other than baseball (or tennis, another ""non-contact"" sport) where there are female high schoolers (or college players) ""coming up"" that could plausibly play professionally against men?",Or are the odds considered too long in contact sports?,0
Why have the number of power play opportunities steadily decreased since the 2005-2006 NHL season?,Sports_310,Why have the number of power play opportunities steadily decreased since the 2005-2006 NHL season?,"Have there been changes, such as rule, officiating, or playing style changes, that objectively explain this phenomenon?",124
Why have the number of power play opportunities steadily decreased since the 2005-2006 NHL season?,Sports_310,"Have there been changes, such as rule, officiating, or playing style changes, that objectively explain this phenomenon?",Or are other factors in play?,0
What is the line marked at the first slip for the spinner?,Sports_311,What is the line marked at the first slip for the spinner?,There is a light green grass at the end of pitch where the first slip for spin bowler stands or an umpire stands.I want to know why that grass is light coloured near the pitch and what is that line marked with light green color at the end of the pitch?,0
Purposely not getting a batsman out?,Sports_312,"If the fielding team notices that one of the batsmen on the batting team is having a bad day, will they give up a chance at taking a wicket in order to keep him on the field?","For example, if the batsman has a terrible strike rate and then he pops the ball up and it could be an easy out, will the fielder purposely not catch the ball in order to keep him on the field and continue being a liability to the batting team, especially if the batsmen ahead in the order are more dangerous?",0
Why is an I-formation back not a receiving threat?,Sports_314,Why is this so?,"Does it have to do with the types of backs that are used in I-formation (e.g., heavier, less agile, more North-to-South runners)?",0
Why is an I-formation back not a receiving threat?,Sports_314,"Does it have to do with the types of backs that are used in I-formation (e.g., heavier, less agile, more North-to-South runners)?","Or, is there something about the back's positioning in the I-formation that reduces the probability that he's a receiving threat?",0
Why is an I-formation back not a receiving threat?,Sports_314,"Or, is there something about the back's positioning in the I-formation that reduces the probability that he's a receiving threat?","Or, is it some combination of the two?",0
Why are tennis balls not airtight?,Sports_315,"The question is, why aren't the balls manufactured with some material lining the interior that's properly airtight (creating balls that should never go flat)?",Do the rules of the game prohibit that sort of thing?,0
Why are tennis balls not airtight?,Sports_315,Do the rules of the game prohibit that sort of thing?,Or is it more that manufacturers would rather keep selling you new balls?,0
Why are tennis balls not airtight?,Sports_315,Or is it more that manufacturers would rather keep selling you new balls?,Or something else?,0
Lowest score that has never scored by a batsman in an innings?,Sports_316,What is the lowest score that has never been scored by a batsman in an innings?,Is there a further lower score that has never been scored?,68
Why don't basketballers take more long shots?,Sports_317,"Here is a video to get a feel of their typical accuracy:  [website]My question is as follows: why don't basketballers simply take the ""long"" shot as soon as they approach the three-point line?",Why not take your time and shoot from a couple of meters back?,235
Comment my off days training routine (boxing),Sports_318,Do the 2 workouts complement each other well?,Are dips necessary when I'm also working my triceps all the time with push ups?,0
Why do some players have trouble finishing off a point in tennis?,Sports_319,I played a match with a 19 year old girl (division ?,Why is that?,624
Breathing issues in swimming,Sports_320,"I have read that proper exhaling plays an important role, but how do I know if I have exhaled completely?",How do I develop the habit of breathing from my mouth?,182
Breathing issues in swimming,Sports_320,How do I develop the habit of breathing from my mouth?,How different is it to breathe on land vs. water?,0
Breathing issues in swimming,Sports_320,How different is it to breathe on land vs. water?,How long should I keep my face turned to breathe?,0
Breathing issues in swimming,Sports_320,How long should I keep my face turned to breathe?,"I can barely turn my face for a second, I guess, so how can I breathe in such a short span?",0
Breathing issues in swimming,Sports_320,"I can barely turn my face for a second, I guess, so how can I breathe in such a short span?",Is there anyone who suffered with the same problem while learning to swim?,37
Breathing issues in swimming,Sports_320,Is there anyone who suffered with the same problem while learning to swim?,"If yes, then how long did it take to overcome that issue, and how?",0
Meaning of sticky pitch,Sports_321,What is the meaning of sticky pitch in cricket?,Does it help the bowler or the batsmen?,0
Meaning of sticky pitch,Sports_321,Does it help the bowler or the batsmen?,If it helps the bowler than which type of bowler?,0
Meaning of sticky pitch,Sports_321,If it helps the bowler than which type of bowler?,And where most of the sticky pitches are found in which part of the world?,0
Can a batsman hit a six on dead ball?,Sports_322,"If batsman hits a six on dead-ball,It'll be counted in total runs or not?",How runs can be counted on a dead-ball?,114
"Does a sack count as a Tackle For Loss, and/or a Tackle?",Sports_323,Is there some overlap in the stats so that a Sack counts as a Tackle?,"Does anybody know if there is overlap, and some stats are have duplicates, or do they not count a sack as a TFL or a tackle?",256
What is the longest time a football team has gone without being behind?,Sports_324,In the top 5 leagues?,"In any league, if this information exists?",2
How to clean and frame an autographed jersey?,Sports_325,Are there places that handle this sort of thing?,Can I do it myself?,0
How would a player waived by two teams in the same season get paid?,Sports_326,"But if Houston waives him, wouldn't they still have to pay him for that new contract?",Would both Atlanta and Houston need to pay Melo for the contracts they got from the trade/signed him on?,0
NBA Free Agency vs. Draft for foreign players,Sports_327,Could he instead have negotiated with other NBA teams and just sign there?,Are there any rules preventing this?,140
Dress code at tennis tournaments on clay,Sports_328,that is the same colour as the colour of the playing surface?,Could this be used as an advantage against an opponent?,0
Dress code at tennis tournaments on clay,Sports_328,Could this be used as an advantage against an opponent?,Are players allowed to paint or dress themselves in the same colour as the colour of the playing surface?,0
"In Statistics, Does a Missed Shot While Being Fouled Still Count as a Missed Shot?",Sports_330,"When you throw up a shot while fouled, in your game statistics, does it count as a missed shot, or do they only count it if you make it because you were fouled?",Is there a more common way of counting this?,0
Team start with an old ball after enforcing follow on within 30 overs in Cricket,Sports_331,"Can a fielding side start bowling in an innings with the same/old ball after enforcing the follow on, having bowled out the opponents with in 30 overs previously?","FOr example, Pakistan today bowled New Zealand out today in 35.5 overs and enforced follow on, now could they start with an old ball in second innings?",0
Is there any difference between the size of a cricket ball for men and women in cricket? if yes then Why?,Sports_332,Cricket ball is heavy weighted in both cases for men and women but is there any difference between the size of cricket ball that is used for women and men?,if the answer is yes then what the reason behind this difference?,0
Drift of a spinner in cricket?,Sports_333,What is drift of a spin bowler in cricket?,And does it depend upon the conditions?,0
How does the RB know when to grasp the ball on a read option and when the QB is selling the fake?,Sports_335,"In American football, on read-option plays, how does the RB know when to fully grasp the ball and when not to because the QB ""pulls"" the ball?","Does the QB bark some code word before handing/keeping the ball or they both ""know"" because they both read the DE and know what the other is going to do and the fumbles are just unfortunate mistakes?",801
When are (American) football teams likely to decline penalties?,Sports_336,Why would the Broncos prefer the extra five yards instead of declining the penalty for a loss of a down?,Unless the penalty decision was governed by field position?,91
Three Point Field Goal Point of Release,Sports_337,Does the point of release have to on/behind the three-point line to make a successful 3-pt field goal?,"Or can one release the ball from anywhere in mid-air, provided their last step was outside the circle?",0
What happens if the ball is bounced into the basket?,Sports_338,"What happens when I bounce-pass the ball into the basket, like in a circus shot?",Does this count as a successful basket?,0
Is a match forfeit always scored as 3-0 regardless of situation?,Sports_339,"But, could a team use this to your advantage by forfeiting a game in which they could potentially lose by more?","I know this is totally against the spirit of football, but is there anything in the rulebook that prevents this?",150
When did the football match time fixed to 90 minutes?,Sports_340,"I would like to know two things,   Is there any play time for football matches other than 90 minutes?",When did the time fixed for 1.5 hours in international matches?,115
What is the longest game that yields result finally,Sports_341,Are there any sports other than Test Cricket played over the course of five days to achieve a result?,"But, is there any sport available, that takes as long to play and achieves a result at the end?",80
Who has scored the most goals as a substitute?,Sports_342,Who has scored the most goals as a substitute in the EPL?,"Note: If statistics aren't available since 1991, feel free to give an answer from the year of availability of statistics    Also, who has scored the most winners as a substitute?",0
Can I use my hand to hit the ball on table tennis?,Sports_343,Does that mean that I can use my hand to hit the ball?,But only my racket hand?,0
Can I use my hand to hit the ball on table tennis?,Sports_343,But only my racket hand?,"Does that mean that when you miss the ball with the racket, but actually hits it with a finger or something, it's still a valid play?",0
Can I use my hand to hit the ball on table tennis?,Sports_343,"Does that mean that when you miss the ball with the racket, but actually hits it with a finger or something, it's still a valid play?",Does that tell me that it's illegal to hit the ball with my free hand?,0
Helmets in alpine skiing vs cycling,Sports_344,"For the alpine skiing helmet such a tail is not use, why is that?","Side note: I know that Dtuch Olympic champion Bob de Jong (speed skating), wears is shoulder-long hair in a tight not to recreate such a tail, so it might add something?",0
How do the penalties work in biathlon?,Sports_345,My question is: how does the penalty work?,"Does time get added on to their result if they miss, or do they get time taken off for each target they make, or is there some other method for penalizing misses in the target shooting portion of the race?",0
Does the tension of a tennis racket really affect the game play?,Sports_346,How exactly does the tension affect the game?,"And if the tension really matters, then how will I know if I need to restring?",0
Does the tension of a tennis racket really affect the game play?,Sports_346,"And if the tension really matters, then how will I know if I need to restring?","Does it make sense to try to play with a different racket - will I ""feel"" the difference?",0
Can the Duckworth-Lewis method result in a tie?,Sports_347,Is it possible for a match to be tied after applying the Duckworth-Lewis method?,Are there notable instances of this occurring?,0
"Gold, silver, and bronze medal sweep in Winter Olympics by a single country?",Sports_348,But has this ever happened before in the winter games?,And has it ever happened twice in the same games?,0
Why don't bobsleigh drivers customise their helmets like racing drivers do?,Sports_349,"not just off the shelf), is there any particular reason for helmets not being customised too?","Is there a rule that prevents this, for example?",0
Are there strategical differences between two-man and four-man bobsled?,Sports_350,Are there strategical differences between two-man and four-man bobsled?,"If so, what are they?",0
Suspension across Spanish competitions?,Sports_352,"What happens if this player collects his fifth yellow card of a season, but in a cup match (Copa del Rey)?","Will he also get suspended, or are these bookings counted separately?",0
Suspension across Spanish competitions?,Sports_352,"Will he also get suspended, or are these bookings counted separately?",Is there any relationship between the different competitions regarding yellow cards?,0
Running in strong wind,Sports_353,"In medium- to long-distance races (say 10km to a marathon), what are good strategies for dealing with strong headwind and crosswind?","For example, would running in a pack have helped?",0
How long should a medal ribbon be?,Sports_354,What is the common length?,"Or should I just estimate from how it hangs on myself, aiming for the upper part of the chest?",0
Does bat tampering exist in cricket?,Sports_355,Is there anything like bat tampering in cricket?,"If there exists something like tampering related to the bat, then is there an official name for that?",85
