title,source,q1,q2,sep
Earliest Music Notation Programs,Music_283,Was there an earlier program?,"As a side question, is there a source anywhere discussing a history of music notation programs?",0
Do real-life emotional experiences affect one's creative ability?,Music_284,Do real-life emotional experiences contribute to one's ability to create music?,Is a good set of emotional experiences necessary for the creative process?,0
Designing a machine to play left hand notes in a piano for someone who lost his hand,Music_285,"So, here are my questions:  What is the use of the notes played by left hand?",Is it in some way a derivative of what's being played with the right hand?,0
Designing a machine to play left hand notes in a piano for someone who lost his hand,Music_285,Is it in some way a derivative of what's being played with the right hand?,Can the left hand be completely independent of what's being played with right hand?,0
Fingering of G chord on guitar,Music_287,Is it recommended to play g chords on a guitar with middle finger and index finger reversed?,"I find it easier to use the middle finger where the index should be, since it is longer or is this a bad habit that I will have to unlearn later on?",0
What Kind Of Voice Do I Have,Music_288,What kind of voice do I have?,Is that baritone?,0
What Kind Of Voice Do I Have,Music_288,Is that baritone?,I am clueless about voice ranges and vocabulary related?,0
Learning an instrument online,Music_289,Is learning an instrument online a bad idea because of the above reason or any other reason?,"I see that there are plenty of learn flute online courses, but I'm wondering if anyone has had any success with learning an instrument over the Internet, out of a book, from videos, etc?",81
What do you think of attempting to tune an Acoustic 12-string one full step up?,Music_290,So I wonder your thoughts as I go into this experiment?,I'd appreciate your thoughts?,228
Did J.S. Bach write the figured bass in scores or continuo parts?,Music_291,"So, I just wondered if Bach did put figured bass in any of his scores?",Or in the continuo parts?,0
Did J.S. Bach write the figured bass in scores or continuo parts?,Music_291,Or in the continuo parts?,"Would baroque compositions have had a ""definitive"" figured continuo part?",412
Clair de Lune - 2 above notes,Music_292,"What does the line with the number ""2"" between B-G and A-F mean?","And also, should I follow the fingerings for the left hand as shown?",0
"Performing a ""reading""",Music_293,To what extent is that true?,"What exactly is ""a reading""?",0
How are the gain knobs supposed to work / be used on DJ controllers / software?,Music_294,"So, thanx again VDJ :)   I mean, is that just how it is then, and with Pioneer CDJ's and Serrato, too?",Professional DJ's all have to fiddle with the gain knobs before they mix in every track?,0
How are the gain knobs supposed to work / be used on DJ controllers / software?,Music_294,Professional DJ's all have to fiddle with the gain knobs before they mix in every track?,"I thought ""gain"" was just supposed to be volume-for-individual-decks—so if I left Deck 2 at +2dB, why can't the next song loaded into Deck 2 also be at +2dB, and leave it to me to adjust that down if I want to?",34
Which other chords are considered equivalent or function like a V7?,Music_295,"When composing, which other chords should I have in mind that function like a V7 but are no the V7 chord?","If there are too many possibilities, which are the most common V7 substitutions in western music (pop, rock, jazz, classical)?",0
How would you develop a musical instrument using a QWERTY computer keyboard?,Music_296,"I would like the advice of more experient musicians on the subject, how would you think it could be best implemented?","I mean, which keys would represent the notes, key changes, what space bar (polegar finger) would do, what shift and control keys could do etc?",0
How would you develop a musical instrument using a QWERTY computer keyboard?,Music_296,"I mean, which keys would represent the notes, key changes, what space bar (polegar finger) would do, what shift and control keys could do etc?","Also, is there something like this done already?",0
Can an opera singer change his/her voice?,Music_297,My question is: can opera singers change their voice sound with different techniques?,"Such as, can a coloratura soprano become a dramatic soprano by practicing with a different technique?",0
What is it called when you move chords a step up or down?,Music_298,What is the name or concept that explains or refers to when chords become other chords if you move them one step up or down?,Is this the same as key modulations as well?,145
Composing melodies which introduce chromaticism,Music_299,Maybe the mode is that of Eb Aeolian... what do you think?,What mechanism allowed the composer to choose notes outside of this scale and still have melodies that work perfectly with the bass line?,972
How many times am i allowed to repeat Chord progressions within a 6 song catalogue?,Music_300,Does this get boring or repetitive for the listener?,If I have 3 songs that use A -&gt; C in a way?,0
How many times am i allowed to repeat Chord progressions within a 6 song catalogue?,Music_300,If I have 3 songs that use A -&gt; C in a way?,Am I allowed to do this and still be good?,0
How many times am i allowed to repeat Chord progressions within a 6 song catalogue?,Music_300,Am I allowed to do this and still be good?,What do you think the limit is for percentage of songs that should use the same progressions or chords?,0
Melody Extraction from Music,Music_302,How would I extract a monophonic (single notes) melody from a song?,"Is it reasonable to always take the highest pitch when the notes are polyphonic, or is that too simple to work well?",70
"How do you write successive, non-functional chord progressions?",Music_304,"Which brings me to my question, how DO you write successive, non-functional chord progressions like chromatic ascending/descending bass?",Do you play on the keyboard and hope something good will arise through trial and error?,0
"How do you write successive, non-functional chord progressions?",Music_304,Do you play on the keyboard and hope something good will arise through trial and error?,Are there any rules or advanced music theory topics regarding how to write it?,0
"How do you write successive, non-functional chord progressions?",Music_304,Are there any rules or advanced music theory topics regarding how to write it?,Does it just come by naturally during the process of improvisation?,0
"How do you write successive, non-functional chord progressions?",Music_304,Does it just come by naturally during the process of improvisation?,Or is it a talent that someone is just good at without reason?,0
"Recognizing modulation style / pattern in Steely Dan's ""West of Hollywood""",Music_305,"Now, I've read other pages here on Music SE regarding modulation, including   Help with tonicization, modulation and modal interchange When did the half-step/whole-step modulation in the middle of a song become popular?",How to train recognizing chords by ear ?,0
"Recognizing modulation style / pattern in Steely Dan's ""West of Hollywood""",Music_305,How to train recognizing chords by ear ?,How many types of modulation are there?,0
"Recognizing modulation style / pattern in Steely Dan's ""West of Hollywood""",Music_305,How many types of modulation are there?,"So, my questions are:   Is there a modulation style/technique (concurrent with contemporary music theory) present in ""West of Hollywood""?",294
"Recognizing modulation style / pattern in Steely Dan's ""West of Hollywood""",Music_305,"So, my questions are:   Is there a modulation style/technique (concurrent with contemporary music theory) present in ""West of Hollywood""?",Can anything be gleaned from the tonic relationships I've noted in the above chart?,0
"Recognizing modulation style / pattern in Steely Dan's ""West of Hollywood""",Music_305,Can anything be gleaned from the tonic relationships I've noted in the above chart?,"Is there some subtle, seldom-used, or ""secret"" formula or music-theory ""hack"" Becker and Fagen used to pull this off?",0
FL Studio vs GarageBand,Music_306,I have a few questions to ask:   What is FL Studio exactly?,"Is it easy to learn/use, or will I spend excessive amounts of time trying to understand the basics of how it works?",0
FL Studio vs GarageBand,Music_306,"Is it easy to learn/use, or will I spend excessive amounts of time trying to understand the basics of how it works?",Is it easy to get instruments to sound the way you want?,0
FL Studio vs GarageBand,Music_306,Is it easy to get instruments to sound the way you want?,Is is worth the time/money to switch from GarageBand?,0
What would you call all-drum instrumental music?,Music_307,What would one call this genre?,"If I wanted to listen to this on Pandora, for instance, what would I put in the search field?",0
"As there's a ""double"" bass, is there such a thing as a ""single"" bass?",Music_308,"Is there a corresponding ""single bass""?","Is there such a thing as a ""single bass"", and does it (roughly) correspond to any instrument in current widespread use?",293
How to overcome the frustration while you are developing demanding techniques?,Music_309,Should I concentrate on other things?,how to overcome the frustration while you are developing demanding techniques?,0
What is the best way to learn guitar solo from someone else?,Music_310,Do you try to play note for note or just extract phrases que you like and play in your own style?,Do you play by ear or read the sheet music?,0
What is the best way to learn guitar solo from someone else?,Music_310,Do you play by ear or read the sheet music?,What is the best way?,0
How can I improve piano proprioception?,Music_311,What exercises are effective at improving proprioception while playing piano?,Are there better exercises for improving proprioception more quickly?,348
"Battle for Britain, David Bowie",Music_312,I think maybe it's good to say the key changes?,"Changes to E and there's some kind of chromatic planing, or is the F# after G a substitution for something, or...?",0
"Battle for Britain, David Bowie",Music_312,"Changes to E and there's some kind of chromatic planing, or is the F# after G a substitution for something, or...?",So what's going on in lines 5-7?,390
"Battle for Britain, David Bowie",Music_312,So what's going on in lines 5-7?,"Specifically, what's happening to the tonal center?",0
"Battle for Britain, David Bowie",Music_312,"Specifically, what's happening to the tonal center?",Can the rest of my analysis be improved?,0
What properties of a chant can be used to encode information (w/o lyrics),Music_313,"volume, pitch, speed, melody, rhythym) can be assigned to this outcomes?",Should I choose other properties of a song?,29
What properties of a chant can be used to encode information (w/o lyrics),Music_313,Should I choose other properties of a song?,be used to encode information?,57
What properties of a chant can be used to encode information (w/o lyrics),Music_313,be used to encode information?,"Are there ""laws"" for a harmonic song, which if not obeyed could produce suboptimal to very dangerous results?",0
What properties of a chant can be used to encode information (w/o lyrics),Music_313,"Are there ""laws"" for a harmonic song, which if not obeyed could produce suboptimal to very dangerous results?",Is this the right stack exchange to ask this question?,0
Is there any real-world difference between time signatures such as 4/4 and 8/8?,Music_314,Is there any difference between a score marked 4/4 and one marked 8/8?,Or is that sort of thing only useful to indicate a time signature change within a piece of music?,0
J. S. Bach's place in musical history,Music_316,Was there any reason Bach didn't follow the trends of the times?,"Did his influences lead him to focus on perfecting the existing High Baroque style, or were there other reasons for not following the rapidly changing style?",172
Newcomer to mixing - what levels should I set for each track?,Music_317,"How loud, or what volume should every individual track be in a mix (melodies, beats, vocals)???",Is it just something you have to have an ear for?,107
Newcomer to mixing - what levels should I set for each track?,Music_317,Is it just something you have to have an ear for?,"Or, is there a set of ""Producer Rules"" someone out there could hook me up with?",0
Newcomer to mixing - what levels should I set for each track?,Music_317,"Or, is there a set of ""Producer Rules"" someone out there could hook me up with?",?,0
Voice changes after illness,Music_318,Has anyone else had experience with this?,Do you know how long it will last?,0
Why is (stiffness/speed of sound-travel of the wood) important for a bow?,Music_319,Why is it so important?,What does it bring to the sound and to the capabilities of control of the bow ?,0
How to practice singing melody notes when playing scales?,Music_320,"So in an actual song, if the piano or guitar plays a C chord, my voice would sing either a C, E or G note, right?","So if singing songs requires you to sing a different note than the main note, how do you effectively practice scales?",34
How to practice singing melody notes when playing scales?,Music_320,"So if singing songs requires you to sing a different note than the main note, how do you effectively practice scales?",I mean what's the point of learning to match pitch when in practice you're trying to avoid singing the same pitch as the chord?,0
Slide Guitar - Pressing frets before the slide,Music_321,Is that what he really does there?,Or is there something I'm missing?,0
Cross hands while playing?,Music_322,What’s going on here?,Is this an indication that the performer ought to cross his hands while playing this piece?,0
Is it ok to teach songs I do not own?,Music_323,"Is it legal to teach students (example, to show them how to play on the piano) online about songs I do not own?","If yes, would it be OK to charge a fee?",0
Are there reasons to choose between a round-section or an octogonal-section bow?,Music_324,"Is it simply a different external design, a different school of bow-making, or something more?",Are there reasons to select one or the other in term of sound production or control?,0
Can there be intermediate musical pitches between semitones?,Music_325,"My question is, can there be any intermediate notes?",Can there be other notes that exist in between C and C♯?,68
Can there be intermediate musical pitches between semitones?,Music_325,Can there be other notes that exist in between C and C♯?,"If so, will they be  musical or noisy?",0
What components make military music especially rousing?,Music_326,"If someone were going to compose a piece of military music to especially rousing, what components would they be looking to emphasize?",Like is there a certain key or time that military music is often played in that makes it especially rousing?,0
What components make military music especially rousing?,Music_326,Like is there a certain key or time that military music is often played in that makes it especially rousing?,What components of the brass section would the composer emphasize?,0
What components make military music especially rousing?,Music_326,What components of the brass section would the composer emphasize?,I feel like the trombone and snare drums are instruments often emphasized; are there any others?,0
What components make military music especially rousing?,Music_326,I feel like the trombone and snare drums are instruments often emphasized; are there any others?,"Basically, are there any heuristics a composer might use if commissioned by some government to make young men willingly go into battle?",0
Use picking instead of hammer-ons and pull-offs,Music_328,"I'm wondering if it's ""OK"" to pick all notes instead?",Will this cause problems later on?,0
Drum charts - Using bar repeats and adding variations,Music_330,but I'm wondering if it's ok to add specifics?,one of the following:    or should I do something else entirely?,131
Could I have strained a chest muscle breathing too hard?,Music_331,"Of course I know to see a doctor if it doesn't abate, but is this a common singing injury?","Since I have bad breathing discipline and rarely do breathing exercises, could I realistically pull a pec trying to build a really deep breath?",0
Performance practice of Viennese Waltz,Music_332,What are the conventions for performing waltzes in this style?,"Is it is specific to a composer, time period, or school of interpretation for all waltzes?",0
Performance practice of Viennese Waltz,Music_332,"Is it is specific to a composer, time period, or school of interpretation for all waltzes?","Furthermore, where exactly should the second note be played?",0
Performance practice of Viennese Waltz,Music_332,"Furthermore, where exactly should the second note be played?","Is the note shifted forward by a full eighth note, a sixteenth note, or maybe a portion of a triplet?",0
Playing with other people. What should I know to do?,Music_333,Can somebody give me some advice?,Is there something specific that I can prepare for?,142
Playing with other people. What should I know to do?,Music_333,Is there something specific that I can prepare for?,Like a checklist?,0
Which C hole to use in the modern chromatic harmonica?,Music_334,(Unless you're playing the lowest or very highest/last hole -  C.) What are the criteria for choosing which C to play?,Can anyone add to this?,359
Which C hole to use in the modern chromatic harmonica?,Music_334,Can anyone add to this?,"Is there something wrong with my method - for example, some inefficiency or error it can lead to?",0
Baritone or Bass? and how to extend vocal range,Music_337,"I had vocal warm up and I can reach from E2-F4 tone, but am I baritone or bass?","so, am I a baritone?",145
Baritone or Bass? and how to extend vocal range,Music_337,"so, am I a baritone?",and is it possible become tenor?,0
Baritone or Bass? and how to extend vocal range,Music_337,and is it possible become tenor?,"if yes, how to practice?",0
Classical music theory notation for chord inversions (figured bass),Music_338,Examples:      What are those numbers?,How do they define the inversion?,0
Classical music theory notation for chord inversions (figured bass),Music_338,How do they define the inversion?,What's the theory behind using those specific numbers?,0
How to count in a dotted eighth?,Music_339,"If I wanted to tap in a dotted eighth relative to the song's tempo, how would I do that?","Or more broadly, how does one count in dotted eighth timing?",0
Are there in-depth music theory books that can serve as a compendium?,Music_340,"So, I'm wondering if there are in-depth music theory books that can serve as a compendium?",Why do you think these books are in-depth?,0
Fingerstyle fingering economy - should I use pinky barre to avoid finger motion?,Music_341,What would be optimal fingering for fretting hand while playing phrases like this one?,Am I doing it correctly?,0
How can I prevent the noise my guitar pick makes?,Music_342,Can I use the pick without that noise or should I play chords with my hands instead?,"Is it the pick, my technique of holding the pick or does it have something to do with how I strike?",0
Do I over practise?,Music_343,"I am a bit worried I fell in the trap of over practise which makes you practise “wrong” by adding the wrong memories... like over repeating mistakes instead of doing it once, if it’s right, move on?",Any ideas anyone?,22
Eleventh Chord in Major and Dominant,Music_344,"My question is, what should I play if I come across a C11 chord?","Should I alter the 11th interval, or should I do so only if specified explicitly by (C(#11), C13(#11))?",0
Can one play acoustic/classical music with an electric guitar?,Music_345,Can acoustic music or classical music be played with an electric guitar with similar sound?,Are there guitarists that are actively doing this?,0
Why is the piano such a commonly used instrument?,Music_346,What is the reason for this?,Does a piano allow a broader set of music to be played than is possible with other instruments?,0
Why is the piano such a commonly used instrument?,Music_346,Does a piano allow a broader set of music to be played than is possible with other instruments?,Are there types of music that are easier to play on the piano than other instruments and vice versa?,0
Why is the piano such a commonly used instrument?,Music_346,Are there types of music that are easier to play on the piano than other instruments and vice versa?,Why is the piano often considered a good first instrument?,0
Using modes for jazz solo improvisation,Music_347,starting from the A&flat; note to compose a solo?,Does this make sense?,0
Approaches for quickly gaining some guitar chops,Music_348,What are your own ways of understanding how to quickly gain a few useful chord progressions when you're an (albeit musically-comfortable) total noob to the electric guitar?,"What are the top ""boring exercises"" I devote my time to so as to ""mold my brain""?",0
Approaches for quickly gaining some guitar chops,Music_348,"What are the top ""boring exercises"" I devote my time to so as to ""mold my brain""?","What are the main opportunities for ""reinforcing bad habits""?",0
Where can I get started with my improvisation?,Music_349,Which are the basics for improvisation?,Where should I start both in theory and practice?,0
Is it possible to improve my pinky to such an extent?,Music_350,Is it possible to improve my pinky to the extent as Image 4?,"If it is possible, how to achieve it?",0
What is the meaning of '/5+' in a chord?,Music_351,I'm trying to learn this song in piano: [website]What does /5+ or /5- means?,Example:  Abm6/5+  Does it mean bass is the fifth augmented?,0
What is the meaning of '/5+' in a chord?,Music_351,Example:  Abm6/5+  Does it mean bass is the fifth augmented?,So in  Abm6/5+ does 5+ means the bass is the E note?,0
What is the meaning of '/5+' in a chord?,Music_351,So in  Abm6/5+ does 5+ means the bass is the E note?,Also what the degree symbol means?,0
Why is Hendrix's tuning at Woodstock in between Eb and E?,Music_352,"Is this ""recording speed"" theory truly the case?","Or is it simply a result of precise, but inaccurate tuning?",0
Intonation when playing with a click track on one ear,Music_353,How do the pros handle this?,Is it just a lot more practise with clicktracks or do they take out the earbuds for parts where intonation is very important?,0
How to know what beat & rhythm to play for add-on to songs,Music_354,How does he know what beats &amp; rhythm to play for so many songs?,Is there any methodology to follow?,0
"KORG TRITON LE, can I make my own sounds?",Music_355,"All I see are presets, is that all i can use?",Can I make my own sounds with it?,0
Melody within a chord progression,Music_356,How do I add vocal melody in a guitar chord progression?,Are there any rules I must follow such as only using certain notes in the melody for each chord throughout the chord progression?If so how do I do so?,0
Why and how to play chord progression?,Music_357,"The theory is focused on chords progressions and the scales that complements them, which led me to wonder a few things :    Why choose to describe music with chord progressions ?",How exactly do jazz pianists use chords progressions when playing a lead sheet ?,344
Why and how to play chord progression?,Music_357,How exactly do jazz pianists use chords progressions when playing a lead sheet ?,Is the lack of informations given in a lead sheet the reason why improvisation is such a big part of playing jazz ?,150
Why and how to play chord progression?,Music_357,Is the lack of informations given in a lead sheet the reason why improvisation is such a big part of playing jazz ?,stuff that is missing on the sheet ?,166
Information about Mercury hammer blow tenor sax,Music_358,Have you seem hammer blow (does it translate like this: hamerslag) saxes before?,Does anybody have any information about this sax?,0
Is it wrong to alter bar numbers after repeat endings so they reflect the performance progression rather than the last repeated measure +1?,Music_359,Right?,Is it something that should be avoided?,1350
Is it wrong to alter bar numbers after repeat endings so they reflect the performance progression rather than the last repeated measure +1?,Music_359,Is it something that should be avoided?,"If a pro saw this, would they feel inclined to undo everything and put the numbers as they were, leading to the need to remove the repeats altogether?",0
How do you write an instrumental part for a choir?,Music_360,How many instruments should play at a time?,What instruments go well together or with the choir?,0
How to evaluate the quality of sound of a piano?,Music_361,While looking for a new piano I was wondering how to evaluate the quality of tone and sound of a piano as an instrument?,What makes the difference between a good and an even better instrument?,0
How to evaluate the quality of sound of a piano?,Music_361,What makes the difference between a good and an even better instrument?,What are objectifiable criteria to judge this?,0
How to evaluate the quality of sound of a piano?,Music_361,What are objectifiable criteria to judge this?,I'm also interested in categorizing aspects of piano sound regardless of quality: what makes it different without having to say it is better?,0
Why are conductors required at orchestra performances?,Music_362,"The musicians are presumably professionals who have had much practice at this point, so why do they still need direction?","For the same reasons, why is that?",164
Strongest notes in the major scale modes,Music_364,"Is there a name for these ""strong intervals""?","Is there a name for the ""weak intervals""?",0
Strongest notes in the major scale modes,Music_364,"Is there a name for the ""weak intervals""?",Is there a pattern for their location?,0
Strongest notes in the major scale modes,Music_364,Is there a pattern for their location?,"And finally, What if I make a triad using all the strong intervals or weak intervals?",0
Strongest notes in the major scale modes,Music_364,"And finally, What if I make a triad using all the strong intervals or weak intervals?",Is there something to be said about that too?,0
How to make the most of practicing guitar,Music_365,"My question revolves around this: Are some people naturally better at guitar (or any instrument for that matter) and if so, how can I work to get the same out of guitar as they do?",Is there anyway that I can speed up my learning process?,99
Which source for Scarlatti K208? Can I mix and match versions?,Music_366,"Should I be consistent in my choice of variants - that is, if I use one C.V. should I also use all others?",Is there anything else helpful to know about this?,0
Can one tell by ear whether a bowed instrument is being played up or down?,Music_367,"It looks neat, but is there an audible difference if they're not in sync bow-wise?","If there's a difference, is it more or less obvious depending on the player/instrument?",0
Confused about C6/9 guitar chord,Music_368,So my first first question is...  Why is it written like C6/9 when to me that confuses it with a dominant variety of chord?,Next I stumbled across the site [website]But this confused me because I've never heard of a 'set 3' voicing?,0
Confused about C6/9 guitar chord,Music_368,Next I stumbled across the site [website]But this confused me because I've never heard of a 'set 3' voicing?,"So my second question is...  How and/or why are jamplay playing the same 'chord shape' but on a different fret, and yet both they and Frank Vignola are able to refer to it as the same chord?",92
How do you identify string gauge?,Music_369,Problem: what gauge?,Will she have to take the broken string to a music shop and ask for help with identification (maybe compare by visual inspection with other strings they have)?,92
How do you identify string gauge?,Music_369,Will she have to take the broken string to a music shop and ask for help with identification (maybe compare by visual inspection with other strings they have)?,Is there some measurement that someone with ordinary household tools can take to figure it out?,0
"How long do guitar amps ""last""?",Music_370,Can this be right?,How long do speakers in guitar amps last?,0
"How long do guitar amps ""last""?",Music_370,How long do speakers in guitar amps last?,How long do these last?,96
"How long do guitar amps ""last""?",Music_370,How long do these last?,"Broadly, is an old guitar amp a ""good thing"", or actually a liability, from a playing perspective (ignoring collectability etc)?",0
Why some musicians insist on naming notes using odd numbers?,Music_371,Is there any reason for this other than preference or tradition?,Does it make any difference if 11th is 4 notes above octave of bass note?,0
low gain pre-amp does not cause distortion. But hi-gain pre-amp does. Is this a guitar wiring issue?,Music_372,My wiring diagram is a standard one from SD(HSS): [website]Does this behavior imply my guitar's output is too low to get any effects from the low-gain preamps?,Or is there some other issues?,0
"50 years old , haven't sung a note in my life, but",Music_373,My question Is or my questions are do those apps really work ?,Any techniques to improve quickly?,103
"50 years old , haven't sung a note in my life, but",Music_373,Any techniques to improve quickly?,I know you're thinking this dude wants to go on stage and preform when he can barely go buy groceries?,278
What do these numbers at the start of the music score mean,Music_374,"At the start of a guitar or drum score , there are always these 2 numbers which I don't understand     What do the 2 numbers circled in red mean ?",?,0
"What are the small "">"" signs above the notes?",Music_375,Take a look:     What are the > markings above the notes?,I know of a decrescendo and a crescendo but can they be applied to specific notes?,0
Is it Necessary to Follow Chord Instruction Above Grand Staff (Piano)?,Music_377,"But is it necessary to follow these chord instructions above the staff, or can I simply play the notes on the staff?","In this situation, can I simply play the single E note, or do I have to play the E7 chord instead?",176
Why do Non-American native bands have American names?,Music_378,"They have American band names and songs (at least on their websites &amp; youtube), but they primarily tour outside of the U.S.A., so why have American band names and songs at all?",Just for the fan base to gain some extra popularity?,0
Why do Non-American native bands have American names?,Music_378,Just for the fan base to gain some extra popularity?,"It doesn't seem to make sense, does it?",38
Why do Non-American native bands have American names?,Music_378,"It doesn't seem to make sense, does it?","Also, if they have songs in their native tongue how do I access them?",0
Have a note stand out in a pianissimo chord (piano),Music_379,"How would you have the B♭♭ be perceptible, surprising, and yet still pianissimo?",Any technique?,0
What is an Italian sixth?,Music_380,"So if anybody knows what they were referring to, what is an Italian sixth, German sixth and a French sixth?",Is the term a broader thing?,0
What is an Italian sixth?,Music_380,Is the term a broader thing?,Example: There could be Italian sevenths too?,0
Standard notation for an octave,Music_381,Is there any notation for an octave besides the P8 used in interval notation?,Is an octave uncommon enough to where there is no symbol for it?,0
Standard notation for an octave,Music_381,Is an octave uncommon enough to where there is no symbol for it?,Is there any notion for octaves that can be used on lead sheets?,39
Standard notation for an octave,Music_381,Is there any notion for octaves that can be used on lead sheets?,Does it exist?,94
What to play instead of chords with an informal group?,Music_382,What should I be playing instead of the chord progression while the others are playing and/or singing?,Also how would you suggest I practice to best prepare me to play with the group in this manner?,0
"What do these grace notes mean, and how do I sing them?",Music_383,"In famous ""Turot eszik a cigany"" (aka ""See the Gypsies Munching Cheese"") by Kodaly Zoltan I've encountered with these grace notes, marked on the picture:    What are they for?",How to sing them?,0
"What do these grace notes mean, and how do I sing them?",Music_383,How to sing them?,Maybe like a glissando?,0
Is there a name for this phenomenon in the circle of fifths?,Music_384,"I'm wondering whether this has been noted elsewhere and if so, in what capacity?","So again, does this have a name and who has written about it?",2109
What does a conductor actually do?,Music_385,Some issues are still unclear to me:  Unifying the performers: why do the performers need to be unified?,"assuming one performer somehow loses the others, can't he just listen to them and adjust?",0
What does a conductor actually do?,Music_385,"assuming one performer somehow loses the others, can't he just listen to them and adjust?",how does the presence of the conductor make this any better?,0
What does a conductor actually do?,Music_385,how does the presence of the conductor make this any better?,Setting the tempo: isn't the tempo set in advance?,0
What does a conductor actually do?,Music_385,Setting the tempo: isn't the tempo set in advance?,don't the performers rehearse and know the tempo?,0
What does a conductor actually do?,Music_385,don't the performers rehearse and know the tempo?,"If most things are known in advance, how much creativity is involved in the conductor's role?",0
What does a conductor actually do?,Music_385,"If most things are known in advance, how much creativity is involved in the conductor's role?",or in other words: what makes a conductor a good conductor?,0
Getting stuck on an up stroke,Music_386,What am I doing wrong?,"Not enough ""loosening up""?",0
Getting stuck on an up stroke,Music_386,"Not enough ""loosening up""?",Wrong angle?,0
My guitar pupil is a pregnant woman. Should she keep playing classical guitar?,Music_387,What are the consequences for the baby ?,Are there any studies that would have noticed positive / negative consequences on the baby of the vibrations a classical guitar induces on the belly and the chest ?,0
My guitar pupil is a pregnant woman. Should she keep playing classical guitar?,Music_387,Are there any studies that would have noticed positive / negative consequences on the baby of the vibrations a classical guitar induces on the belly and the chest ?,Should the avoid playing dissonant chords ?,0
My guitar pupil is a pregnant woman. Should she keep playing classical guitar?,Music_387,Should the avoid playing dissonant chords ?,Playing loud ?,0
My guitar pupil is a pregnant woman. Should she keep playing classical guitar?,Music_387,Playing loud ?,Playing notes that would be near the resonance frequency of her belly ?,0
How does Guitar Pro work out fret numbers/strings?,Music_388,Does anyone know by what logic it does this (since there are many possible ways to play a C major scale on a guitar)?,Why one way and not another?,0
How can I safely extend my vocal range?,Music_389,What type of vocal exercises should I be looking for?,"Are there any temporary influences to the vocal range, like having had a drink?",0
Double bass position for very high octave,Music_390,"At any rate, are there positions after the fingerboard comes to an end and/or behind the bridge?","If so, how might I refer to them?",0
With modern electronic technology is temperament unnecessary?,Music_391,Am I right?,And in fact is this actually what is already done in practice in electronic music?,0
What to consider when selecting the number of keys for a keyboard,Music_392,But how do I get an idea of the complexity of music that a certain amount of keys allow?,"Edit: Are there lists of repertoire available that use the outer octaves of the keyboard, or should I instead ask a new question for them?",0
Do the violas often play the same parts as the violins in an orchestra?,Music_393,Are violas always part of an orchestra?,How are they typically used?,0
Do the violas often play the same parts as the violins in an orchestra?,Music_393,How are they typically used?,Do they often play the same parts as the violins to create a richer texture?,0
What's a good way to practice 8ths in the piano?,Music_394,Question is: what's a good way of practicing them in the piano?,Just play a scale using it instead of the single note?,0
How can I learn circular breathing?,Music_395,How is circular breathing done?,"Once I learn to do it, is it something that I would want to use throughout my playing or only for certain passages?",0
"In the piano, should I memorize all the pentascales from every note or try to derive them from the rule on the fly?",Music_396,"My question is: should I be able to play them blindly, by heart, in other words, be able to know from memory where each note falls for every scale?",So how should I approach this problem:   Should I memorize?,299
"In the piano, should I memorize all the pentascales from every note or try to derive them from the rule on the fly?",Music_396,So how should I approach this problem:   Should I memorize?,Should I play slowly and not memorize?,0
"In the piano, should I memorize all the pentascales from every note or try to derive them from the rule on the fly?",Music_396,Should I play slowly and not memorize?,Should I not care about his exercise (is non-sense)?,0
"In the piano, should I memorize all the pentascales from every note or try to derive them from the rule on the fly?",Music_396,Should I not care about his exercise (is non-sense)?,How are you guys able to play a pentascale without having to think too much?,0
When were the Db piccolo and the Eb horn phased out of the wind band?,Music_397,When did wind band instrumentation make this transition?,Is this standard outside the US?,0
When were the Db piccolo and the Eb horn phased out of the wind band?,Music_397,Is this standard outside the US?,Are there wind bands in other countries that do still use either of these instruments?,0
Damper pedal for Requiem for a Dream,Music_399,"I assume, since it is pysically impossible to stretch my right hand that far that I am supposed to use my left hand for (A, G, D), but then how do I maintain the whole notes or half notes without using the damper pedal?",Or am I missing something and am totally wrong in my thinking?,0
Registering with a Performing Rights Organization,Music_400,"As a musician, if I wanted to hypothetically register with such an organization:   Should I register as a writer or as a publisher (or both)?",What are the differences between those two PROs?,0
"How to determine the key, divide the tabs and count the pauses when writing the sheet music of a song? (image included)",Music_401,"Below is my first attempt to write the sheet music for the song ""My Way"" by Sinatra:    Then I googled and compared with what I found in the internet, for example this one:    So my questions are:   Why does it start the first tab at the second note?",How was I suppose to know that?,0
"How to determine the key, divide the tabs and count the pauses when writing the sheet music of a song? (image included)",Music_401,How was I suppose to know that?,Is that usually the case?,0
"How to determine the key, divide the tabs and count the pauses when writing the sheet music of a song? (image included)",Music_401,Is that usually the case?,"How can I ""hear the pause"" to write the sheet music?",169
"How to determine the key, divide the tabs and count the pauses when writing the sheet music of a song? (image included)",Music_401,"How can I ""hear the pause"" to write the sheet music?",How to determine the key and the scale of this song?,0
"How to determine the key, divide the tabs and count the pauses when writing the sheet music of a song? (image included)",Music_401,How to determine the key and the scale of this song?,So that I can know whether that first C sharp in the first line is an accidental or just part of the scale?,0
Chord that pulls from the I to the V?,Music_402,Any suggestions?,Any other suggestions for good transition chords?,196
Is this old Soviet era guitar worth keeping?,Music_403,"So I am asking here if any of you would help me to decide what to do with this guitar, does it worth to save it or just throw it away ?",UPDATE: for more photos click here another question if possible how can I figure out which wood it made from ?,0
