title,source,q1,q2,sep
Why does star formation cease?,Astronomy_1451,Is there some sort of interaction in these hydrogen supplies that prevents star formation?,Is the gas kept at a temperature that is too hot for formation?,0
Why does star formation cease?,Astronomy_1451,Is the gas kept at a temperature that is too hot for formation?,Or have I made a misconception?,0
What is the name of our Solar System?,Astronomy_1452,"what is our Solar System called rather than ""the Solar System""?","I've found ""Sol System"" and ""Monmatia"", too, but is there more to it?",0
Where is the North of the Universe,Astronomy_1453,Does it exist North of the Universe?,"If so, then where it is?",69
Where is the North of the Universe,Astronomy_1453,"If so, then where it is?",On what is it aligned?,0
"tiny diamonds in meteorite ""signature of a long-lost planet"": why come to Earth in 2008?",Astronomy_1454,But why/how did this fragment wait until 2008 to come to Earth?,Where's it been for billions of years?,0
"tiny diamonds in meteorite ""signature of a long-lost planet"": why come to Earth in 2008?",Astronomy_1454,Where's it been for billions of years?,Why didn't it either crash into something a long time ago; or form itself into a stable orbit?,0
"tiny diamonds in meteorite ""signature of a long-lost planet"": why come to Earth in 2008?",Astronomy_1454,Why didn't it either crash into something a long time ago; or form itself into a stable orbit?,"Possibly related, as in: why haven't meteorites originating from early-formed planets all long gone extinct?",0
Why does the focal length of a telescope have an effect on the magnification?,Astronomy_1455,I previously asked that      Is the angular resolution of a telescope irrespective of used eye-piece?,"$$  However, where does the formula [tex] come from?",532
Why does the focal length of a telescope have an effect on the magnification?,Astronomy_1455,"$$  However, where does the formula [tex] come from?",Why is the magnification affected by the focal length of the telescope and eye piece?,0
Terminology for empty space at the edge of the observable universe?,Astronomy_1456,"Is there a name for a point at the edge of the observable universe at which there is no visible matter, that appears completely dark?",Is there a term for this?,274
Star formation analogy,Astronomy_1457,"Are there any phenomena on earth that behave like these clouds, which could be used to illustrate and explain star formation?",Something people might be familiar with and which you could show a video clip of?,0
Star formation analogy,Astronomy_1457,Something people might be familiar with and which you could show a video clip of?,I'm thinking about some gas that is disturbed then takes solid form?,0
Star formation analogy,Astronomy_1457,I'm thinking about some gas that is disturbed then takes solid form?,Or something completely different which looks similar?,0
Smallest mass of star to be a black hole?,Astronomy_1458,"How large does this star have to be in order to form a black hole, and how fast would its spin need to be in order to avoid forming a blitzar?","Why: How large does this star have to be in order to form a black hole, and how fast would its spin need to be in order to avoid forming a blitzar?",132
Asteroseismology; recordings of star vibrations duration and data availability?,Astronomy_1459,[website]Roughly how long is the observation time of the star necessary to produce these audio recordings of a few seconds in length?,Where can I find downloadable data; either these .wav sound clips or more traditional raw data files that I could analyze?,0
Existence of planets larger than their host star?,Astronomy_1460,How likely are there to be systems where a planet is larger than its host star?,Are there any examples known?,0
What would a gas giant consisting of only earths atmosphere look like?,Astronomy_1461,Could we just watch through it?,Would we see a burning core and therefore see something like a dim star?,0
What would a gas giant consisting of only earths atmosphere look like?,Astronomy_1461,Would we see a burning core and therefore see something like a dim star?,"Or would there be still causes that would block vision, even if there were no other components included?",0
What would a gas giant consisting of only earths atmosphere look like?,Astronomy_1461,"Or would there be still causes that would block vision, even if there were no other components included?",And would such a planet be able to hold it self together?,0
"Is ""Main Sequence"" a temporal sequence?",Astronomy_1462,Is this in any sense a temporal sequence?,"So does the word ""sequence"" in this case now mean just a particular ordering, and not a progression over time that any one star makes?",399
"Is ""Main Sequence"" a temporal sequence?",Astronomy_1462,"So does the word ""sequence"" in this case now mean just a particular ordering, and not a progression over time that any one star makes?",Is the main sequence just some kind of plateau in stellar evolution where stars spend a significant duration?,0
"If gaseous planets have solid core, can they theoretically be considered as rocky planets?",Astronomy_1463,Is there any other difference which I am missing?,"I mean, if we go by definition, couldn't all their gaseous content, be considered as an atmosphere?",0
LIGO gravitational wave chirp signal frequency,Astronomy_1465,Are there tables published by LIGO that put the start and peak frequencies as 35 to 250 Hz?,"The graph in the paper by Abbott, et al shows the start and peak (the start is around 36-37  Hz, the peak seems to be at around 256 Hz) - are there exact numbers (tables) for the start and peak, that one can reference?",0
What causes cold temperature extremes?,Astronomy_1466,"How exactly can expanding gas lose heat, and lose it to such extent?",How does this happen?,154
What causes cold temperature extremes?,Astronomy_1466,How does this happen?,Would there be bose-einstein condensate matter there?,0
Different radio process band ranges,Astronomy_1467,"If we want to observe a galaxy for which we have optical data, what parameters we need to know to calculate its total radio flux at 3 cm?","Specially I am interested to know how to differentiate among the different process in radio, like synchroton, free-free and inverse compton?",0
Different radio process band ranges,Astronomy_1467,"Specially I am interested to know how to differentiate among the different process in radio, like synchroton, free-free and inverse compton?",But how do I know exactly?,248
Why don't we see more supernovae in our galaxy?,Astronomy_1468,"Surely we would be able to see all of the supernovae that happen in our Milky Way (no more than 100,000 light years away) with the naked eye, let alone with telescopes?",Are some supernovae so much more super than others?,0
Why don't we see more supernovae in our galaxy?,Astronomy_1468,Are some supernovae so much more super than others?,Are all of the Milky Way's supernovae visible to the naked eye?,0
How to shift AGN x-ray spectrum to rest frame from,Astronomy_1469,Is there a way to shift the spectrum I have to rest frame?,?,45
What causes hot temperature extremes?,Astronomy_1470,"[website]     However, what mechanism exactly causes this temperature?",Friction?,0
What causes hot temperature extremes?,Astronomy_1470,Friction?,Or something else?,0
What causes hot temperature extremes?,Astronomy_1470,Or something else?,Would stars there be fusing stuff from the outside?,0
What is the proper interpretation of a negative parallax?,Astronomy_1471,What is the proper interpretation of this?,Should they be discarded as bad data?,0
What is the proper interpretation of a negative parallax?,Astronomy_1471,Should they be discarded as bad data?,Use their absolute value to calculate the distance?,0
What is the proper interpretation of a negative parallax?,Astronomy_1471,Use their absolute value to calculate the distance?,Use them as-is and treat them as negative distances along the right ascension/declination vector?,0
Why is there a gap in this image of supernova discoveries?,Astronomy_1472,"Here's the data in 2010:    Notice that there's a prominent region shaped like an inverted U in which there are few detection points, which I have crudely enclosed:    Why is this?","Is it an artifact of detectors simple not observing that part of the sky, or is there some underlying astronomical reason?",0
"What was the first astronomical measurement which demonstrated that ""the Earth is surrounded by vacuum""?",Astronomy_1473,The question Who was the first to realize that the Earth is surrounded by vacuum?,was closed because some users felt it was answered by answers to a different question in an different SE site: Who was the first to postulate that space was a vacuum?,0
"What was the first astronomical measurement which demonstrated that ""the Earth is surrounded by vacuum""?",Astronomy_1473,was closed because some users felt it was answered by answers to a different question in an different SE site: Who was the first to postulate that space was a vacuum?,"That aside, I've asked a new question: What was the first astronomical measurement which demonstrated that ""the Earth is surrounded by vacuum""?",65
How fast was the Earth spinning directly after the Moon formed?,Astronomy_1474,How fast would Earth have been spinning at the point the Moon was formed?,"Assuming it was spinning very fast (day under 10 hours) would this have caused a noticeable decrease in effective ""gravity"" at the equator?",0
"If nothing can pass the schwarzschild radius, how can black holes even start?",Astronomy_1475,"(Of course the time frame of the falling object is another thing, but we are well away from any direct effects of black holes on us)  Having said that, how can black holes come to existence?","Obviously the black holes in our universe do not seem to be aware of this, so what am I missing?",157
"Relation between black hole mass and radius, and our universe's",Astronomy_1476,"Is there a graph of known black holes, with their estimated mass in the X axis and their estimated radius in the Y axis?","If so, where can we find it?",0
Why do certain moons have their rotational period equal to their orbital period?,Astronomy_1477,Why is this?,What is the Newtonian or astrophysics that would explain this?,0
Could the 9th planet be virtual?,Astronomy_1478,Could the 9th planet be a virtual planet?,Could the 9th planet simply be the barycenter of the Kuiper belt and its apparent orbit some form of precession?,88
Could the 9th planet be virtual?,Astronomy_1478,Could the 9th planet simply be the barycenter of the Kuiper belt and its apparent orbit some form of precession?,"Apart from the question, if this was a possible or likely scenario, how could we distinguish a ""real"" 9th planet from a virtual one, except by the obvious answer if we can observe it directly?",0
Does the dust around SMBH's protect habitable planets from jets?,Astronomy_1479,Is it common that SMBH's are covered in dust in their galactic disks?,"Would that dust absorb and disperse a jet from an active galactic nucleus, so that the atmospheres of Earth like planets would be protected?",0
Does the dust around SMBH's protect habitable planets from jets?,Astronomy_1479,"Would that dust absorb and disperse a jet from an active galactic nucleus, so that the atmospheres of Earth like planets would be protected?","AGN jets build bubbles perpendicular to the galactic plane, but the jet could be oriented in any direction, right?",0
Material exchange between a planet and its host,Astronomy_1480,"Of the exoplanets found so far, is there one that can exchange material with its host?",How could we prove that?,0
What possible effects of life replicating on gas giant atmosphere?,Astronomy_1481,If bacteria managed to arrive then thrive somehow (if not already) on a gas giant could it cause the atmosphere to expand or contract in volume?,Would living matter potentially induce energy into the planets system to heat it up?,0
Which is the shape of the sky?,Astronomy_1482,I'm a software developer and I'm developing a planetarium and the first thing that I don't know is: What is the shape of the sky?,"My question is, how can I represent sky on a virtual 3D world?",219
Which is the shape of the sky?,Astronomy_1482,"My question is, how can I represent sky on a virtual 3D world?",How much do I need to flat a sphere to get a real sky representation?,0
What if the black hole in the center of the galaxy grew faster?,Astronomy_1483,"Which visual effects would we see on for example Alpha Centauri, stars more distant and on M31?",Red or blueshift?,0
What if the black hole in the center of the galaxy grew faster?,Astronomy_1483,Red or blueshift?,Lensing?,0
What if the black hole in the center of the galaxy grew faster?,Astronomy_1483,Lensing?,How about linear increase in mass?,0
What if the black hole in the center of the galaxy grew faster?,Astronomy_1483,How about linear increase in mass?,Are there software I can use to visualize it as seen from earth?,0
What happens to the energy from a GRB?,Astronomy_1484,The rest of that energy will go on to travel the universe indefinitely I presume?,"How do we know how much of the universes total mass-energy is in ""in transit"" in the form of gamma rays and other forms of radiation?",0
How to calculate the limiting magnitude of Hubble?,Astronomy_1485,What I want to know is how is that calculated?,"So to sum up, how would we calculate the limiting magnitude of a space-based telescope, in visible light?",556
Why is the core of a gas giant supported by electron degeneracy pressure instead of nuclear fusion?,Astronomy_1486,"However, as the core became denser and denser, it reached temperatures at which fusion could take place, but it did not become dense enough for the matter to become electron degenerate, right?","So then why would gas giant cores be electron degenerate, but not become hot enough for nuclear fusion?",96
Why is the core of a gas giant supported by electron degeneracy pressure instead of nuclear fusion?,Astronomy_1486,"So then why would gas giant cores be electron degenerate, but not become hot enough for nuclear fusion?","Shouldn't they start fusing before they can become electron degenerate, as stars do?",0
Why is the core of a gas giant supported by electron degeneracy pressure instead of nuclear fusion?,Astronomy_1486,"Shouldn't they start fusing before they can become electron degenerate, as stars do?","Am I misunderstanding this concept entirely, or is there more to it than what I described?",0
Nodes and declinations of Moon,Astronomy_1487,How can it reach a southernmost point and later go even further downwards?,How can the Moon be in one of these south or north points and only 4 days later pass a node?,160
Nodes and declinations of Moon,Astronomy_1487,How can the Moon be in one of these south or north points and only 4 days later pass a node?,And take again 9 more days to reach a south/north Declination again?,0
How was the first exoplanet detected?,Astronomy_1488,How was the first exoplanet discovered?,What method was used to detect it?,0
Can a comet orbit a planet?,Astronomy_1489,"Given that moons commonly orbit planets, why do we never encounter a comet orbiting a planet?","What would happen (exactly, in detail) if a large one did settle into a stable orbit around the Earth?",0
What is the projection of Earth's axis on the sphere with the Sun in center (see explanation),Astronomy_1490,What will be the picture?,Will it repeat itself through some period?,0
What is the projection of Earth's axis on the sphere with the Sun in center (see explanation),Astronomy_1490,Will it repeat itself through some period?,"What will be the ""scansion"" for different time periods?",0
Could we see planets around active Stellar Mass Blak Hole?,Astronomy_1491,This question is a followup of Is there any theoretical or empirical research about planetary systems with a black hole in their center?,What could be preventing us to observe it?,316
Could we see planets around active Stellar Mass Blak Hole?,Astronomy_1491,What could be preventing us to observe it?,Is there too few active Stellar Mass BH close enough for us to have a chance the system's plan is well aligned with us?,0
Could we see planets around active Stellar Mass Blak Hole?,Astronomy_1491,Is there too few active Stellar Mass BH close enough for us to have a chance the system's plan is well aligned with us?,"Do we only see Stellar Mass BH when they have a stellar companion feeding them, and this discards to possibility for close-by planets?",0
Could we see planets around active Stellar Mass Blak Hole?,Astronomy_1491,"Do we only see Stellar Mass BH when they have a stellar companion feeding them, and this discards to possibility for close-by planets?",Or is it because the light we can see from them is too fast-changing for a wobble or transition to be observable with today telescopes?,0
What exactly is this VLA radio image of Jupiter showing?,Astronomy_1492,"What does it look like before the uniform disk is subtracted - is the radio emission from the region around the planet actually as strong as the planet disk itself, as this image suggests?","Since this image resolves lateral detail, I'm guessing it might be the same 10 hours of data, but processed with a moving frame and corrected for distortion as it wraps around during the rotation of the planet, while the global image above is smeared by rotation  Was it?",190
What exactly is this VLA radio image of Jupiter showing?,Astronomy_1492,"Since this image resolves lateral detail, I'm guessing it might be the same 10 hours of data, but processed with a moving frame and corrected for distortion as it wraps around during the rotation of the planet, while the global image above is smeared by rotation  Was it?",Where can I read more about this?,0
How long do hot X-ray sources last?,Astronomy_1494,What's the cooling rate of this stuff?,How long does it stay this hot?,0
How long do hot X-ray sources last?,Astronomy_1494,How long does it stay this hot?,How ephemeral are these X-ray sources?,246
How long do hot X-ray sources last?,Astronomy_1494,How ephemeral are these X-ray sources?,Is there an order of magnitude for the lifetime of the emission?,54
How long do hot X-ray sources last?,Astronomy_1494,Is there an order of magnitude for the lifetime of the emission?,Does it take millions of years?,0
How long do hot X-ray sources last?,Astronomy_1494,Does it take millions of years?,Tens of millions?,0
How long do hot X-ray sources last?,Astronomy_1494,Tens of millions?,Tens of thousands of years?,0
How long do hot X-ray sources last?,Astronomy_1494,Tens of thousands of years?,How long does it take for it to diffuse until there isn't a clear X-ray source?,87
Is the diameter of the observable universe a relative quantity?,Astronomy_1495,But isn't lenght a relative quantity in the theory of Relativity?,Could an observer moving at a different velocity than me measure a different diameter for my observable Universe?,0
What would happen if an astronaut orbiting Earth was exposed to radiation?,Astronomy_1496,They are normally very safe from the harmful effects of radiation but what if their protection wasn't effective at all?,What would be the effects on the human body if it is exposed to radiation?,0
How to compare a reflector telescope to a refractor one?,Astronomy_1497,"I already have a small 60mm Tasco refractor (with 300mm focal lenght) and a homemade 40mm refractor (with 1300mm focal lenght) and I want to buy a new telescope to have a better experience (I don't have an EQ mount yet)  I face the current choice: for the same price, I can have a 70mm refractor (900mm fl) with a great EQ mount, or a 114mm reflector (900mm fl) with a less great EQ mount...  How can I compare those 2 two?",In short: Is it better a big reflector or a small refractor?,210
How do we know the big bang didn't happen in an existing universe?,Astronomy_1498,"I understand the evidence for the big bang (expansion, background radiation, etc), but how do we know that it was the start of the universe?","Why couldn't it have occurred in an existing, but very sparsely populated universe?",0
How far away would a supernucleus comet be visible?,Astronomy_1499,"If an instrument like LSST quickly spots something as soon as it reaches magnitude 24&half;, how far away would a 60km first-time visitor from the Oort cloud be when it is spotted?","And, given that distance and a parabolic orbit, how much time would that give before it crosses Earth's orbit?",112
Question related to Sun rise and Sun set times,Astronomy_1500,Does this mean that 'City A' sees/feels the light of the Sun which was in the sky @ 5:52 AM ?,"In other words, does 'Sun rise' and 'Sun set' timings change according to 'light years'?",0
Why is the moon that special? Is it really a well built coincidence?,Astronomy_1501,Is this a coincidence?,Any speculation on why this happens?,0
Why is the moon that special? Is it really a well built coincidence?,Astronomy_1501,Any speculation on why this happens?,Is this the only observed place where such criteria play into such perfect coincidence?,0
Does a week represent something in astronomy?,Astronomy_1502,But does a week represent something?,And a month?,0
Why can't our Sun be a binary with Jupiter as a T or Y dwarf?,Astronomy_1503,"I learned that Y Dwarfs have temperature as low as 80 Fahrenheit (The first one found by WISE observatory), why aren't those not called a Jupiter-like planets without a host star?",Why do we call them a star and designate a separate category for them (T or Y)?,0
Why can't our Sun be a binary with Jupiter as a T or Y dwarf?,Astronomy_1503,Why do we call them a star and designate a separate category for them (T or Y)?,But why can't Jupiter be a Y Dwarf who is in the binary relationship with the Sun?,59
Why can't our Sun be a binary with Jupiter as a T or Y dwarf?,Astronomy_1503,But why can't Jupiter be a Y Dwarf who is in the binary relationship with the Sun?,"Sun-Jupiter's Barycenter is just outside the Sun, we could call them in orbit with each other correct?",0
what are the criteria for classification of galaxies,Astronomy_1504,Is it only by their shape that is caused by gravity?,Or are there some other criteria?,0
Calculate latitude and longitude based on date and sun,Astronomy_1505,Can you calculate the longitude and latitude of where you are standing based on the date and the angle of the sun?,"Also, would the algorithm work for any date past or future?",0
A neutron star without a flat surface and an atmosphere?,Astronomy_1506,How is this possible?,Wouldn't the strong surface gravity pull all of the material onto the surface of the star?,0
A neutron star without a flat surface and an atmosphere?,Astronomy_1506,Wouldn't the strong surface gravity pull all of the material onto the surface of the star?,"Still, wouldn't gravity pull it flat?",91
A neutron star without a flat surface and an atmosphere?,Astronomy_1506,"Still, wouldn't gravity pull it flat?",Of is the gravity not strong enough to do so?,0
How to find Exomoons?,Astronomy_1507,How would we be able to detect Exomoons?,"We detect exoplanets by seeing if the light gets faint from a star, but could we really use the same method for determining if there is an exomoon around that exoplanet?",0
Expansion again: where does the energy come from?,Astronomy_1508,"Is it sensible to ask for the overall increase in potential energy when looking at the baryonic mass in the universe moving away from each other, that is, moving against the direction of the force towards a higher energy state in each others however weak gravitation field?",the energy can't be zero... where does it come from?,200
"How large (that is, radius) could a planet be?",Astronomy_1509,"But what about a body made of other stuff, such as rock or metal?","Otherwise, no special techniques: just what would happen if material of suitable composition was heaped together?",189
"How large (that is, radius) could a planet be?",Astronomy_1509,"Otherwise, no special techniques: just what would happen if material of suitable composition was heaped together?","But can elements other than H and He still compress their volume in the same way, or would a rocky world be able to reach sizes of millions of miles?",119
"How large (that is, radius) could a planet be?",Astronomy_1509,"But can elements other than H and He still compress their volume in the same way, or would a rocky world be able to reach sizes of millions of miles?","What about more exotic cases, like the ""puffy"" planet I heard of that has the density of styrofoam?",0
Capability of observing transits with terrestrial telescopes of various sizes?,Astronomy_1510,Are there any good resources about the math for this?,Or is the approximation that size of the change in light observed by the transit is just using the ratio of the area that the planet occludes to the area of the host star a reasonably good approximation?,0
Capability of observing transits with terrestrial telescopes of various sizes?,Astronomy_1510,Or is the approximation that size of the change in light observed by the transit is just using the ratio of the area that the planet occludes to the area of the host star a reasonably good approximation?,Or is observing the transits of any known exoplanets completely unfeasible with this size of telescope?,0
What is the next planned mission that can discover life on another planet?,Astronomy_1511,Are there planned missions to do this?,"If not, what is the next (or existing) mission where finding life is likely?",0
What is the next planned mission that can discover life on another planet?,Astronomy_1511,"If not, what is the next (or existing) mission where finding life is likely?","Is it launching something to Mars, Europa, Titan, or some other moon?",0
What is the next planned mission that can discover life on another planet?,Astronomy_1511,"Is it launching something to Mars, Europa, Titan, or some other moon?",Why does the mission have a good shot at finding life?,0
"Boötes Void numbers, 2016",Astronomy_1512,"(1) What is the latest count of galaxies ""known"" inside the Boötes void?","The ""60"" value (or some new number since 1997), maybe I am misunderstanding it, or it is misreported, or has a different meaning?",156
"Boötes Void numbers, 2016",Astronomy_1512,"The ""60"" value (or some new number since 1997), maybe I am misunderstanding it, or it is misreported, or has a different meaning?","So, what is (2) the thinking on how many galaxies there likely are in the Boötes Void?",140
"Boötes Void numbers, 2016",Astronomy_1512,"So, what is (2) the thinking on how many galaxies there likely are in the Boötes Void?","Is it ""about 100,"" or ""about a trillion,"" or what?",22
"Boötes Void numbers, 2016",Astronomy_1512,"Is it ""about 100,"" or ""about a trillion,"" or what?",What do you (3) normally quote galaxy density in?,0
"Boötes Void numbers, 2016",Astronomy_1512,What do you (3) normally quote galaxy density in?,"Galaxies per Gpc3, or?",0
"Boötes Void numbers, 2016",Astronomy_1512,"Galaxies per Gpc3, or?","What is the galaxy density in the Boötes void, versus the universe in general, or if it's more meaningful versus perhaps superclusters, walls, or?",107
"Boötes Void numbers, 2016",Astronomy_1512,"What is the galaxy density in the Boötes void, versus the universe in general, or if it's more meaningful versus perhaps superclusters, walls, or?","Is it ""one tenth as dense""?",0
"Boötes Void numbers, 2016",Astronomy_1512,"Is it ""one tenth as dense""?",One zillionth?,0
"Boötes Void numbers, 2016",Astronomy_1512,One zillionth?,One half?,0
"Boötes Void numbers, 2016",Astronomy_1512,One half?,Just how void is that sucker?,0
"Boötes Void numbers, 2016",Astronomy_1512,Just how void is that sucker?,"Does this mean that, incredibly, the actual main body of the Boötes Void - putting aside that tube - is literally empty, no galaxies at all??",160
Are mass extinction events more likely during meteor showers / passing through comet debris?,Astronomy_1513,Don't they shed kilometer sized fragments too?,"Maybe it is not only the comet which is the threat, but its entire orbit is a minefield too?",0
Are mass extinction events more likely during meteor showers / passing through comet debris?,Astronomy_1513,"Maybe it is not only the comet which is the threat, but its entire orbit is a minefield too?",Are bolides and observed meteorite falls more frequent during meteor showers?,0
Can we calculate the average temperature of the heliosphere?,Astronomy_1515,Could we also use this method for calculating the average temperature of the heliosphere?,My question: Can we measure the average temperature of the heliosphere?,241
Can we calculate the average temperature of the heliosphere?,Astronomy_1515,My question: Can we measure the average temperature of the heliosphere?,"If so, then what is it?",0
Can we calculate the average temperature of the heliosphere?,Astronomy_1515,"If so, then what is it?",This might be quite hard to define as how do you determine when our solar system ends?,0
Can we calculate the average temperature of the heliosphere?,Astronomy_1515,This might be quite hard to define as how do you determine when our solar system ends?,If we don't know how to measure this average temperature (which is likely if we can't differentiate between microwaves from in and outside the heliosphere) then how could we theoretically measure this value assuming a perfect environment?,404
Underground cave in Mars' Armstrong limit,Astronomy_1516,exist on Mars with in the Armstrong limit and support plant life if light and soil was provided?,I am not asking how deep is the Armstrong limit of Mars rather can natural deep areas of Mars exist underground?,0
Underground cave in Mars' Armstrong limit,Astronomy_1516,I am not asking how deep is the Armstrong limit of Mars rather can natural deep areas of Mars exist underground?,At what depth on Mars would the atmosphere have equal pressure of that on Earth?,0
How can Halley's Comet be predictable?,Astronomy_1517,How can we know that Halley's Comet is going to come again every 76 years?,I understand that the comet has an orbit around the sun but how can scientists know that it won't be thrown off course for example by passing Jupiter and Jupiters gravity giving it a tug in a different direction?,0
Moon's path as seen from Earth,Astronomy_1518,As observed from the surface of Earth: Will the moon ever repeat the same path (trajectory)?,"If yes, what is the period of repetition?",0
Moon's path as seen from Earth,Astronomy_1518,"If yes, what is the period of repetition?",And also will the moon cover the night sky with its path completely over a period of time?,0
Moon's path as seen from Earth,Astronomy_1518,And also will the moon cover the night sky with its path completely over a period of time?,"More explanation: I was observing the moon from my window and I was wondering will the moon follow the same path (trajectory) as it did before, and if I am taking photos all the different positions of the moon over a long period of time will it have covered the night sky?",0
How to calculate conjunctions of 2 planets,Astronomy_1520,"So, does anyone know of a program that can calculate all the conjunctions between a date range that are within a degree of each other?",Or does smart person know how to calculate it manually?,0
How to calculate conjunctions of 2 planets,Astronomy_1520,Or does smart person know how to calculate it manually?,Any help?,182
Projecting an image of the sun / eclipse,Astronomy_1521,What can I use to project a decent image of the sun onto a foam board?,What kind of lens do I need?,0
Projecting an image of the sun / eclipse,Astronomy_1521,What kind of lens do I need?,Would a magnifying lens work?,0
Projecting an image of the sun / eclipse,Astronomy_1521,Would a magnifying lens work?,How about a close-up diopter filter?,0
Projecting an image of the sun / eclipse,Astronomy_1521,How about a close-up diopter filter?,How about a 50mm lens?,0
"How much larger would a star have to be to cause thermonuclear reactions if it was made out of mostly rock like Earth, instead of gases?",Astronomy_1522,I assume it would have to be considerably larger since rock isn't as flammable as gases are?,But it's also more dense to begin with..  Do we know of any suns that are made like this?,0
"How much larger would a star have to be to cause thermonuclear reactions if it was made out of mostly rock like Earth, instead of gases?",Astronomy_1522,But it's also more dense to begin with..  Do we know of any suns that are made like this?,Is it even possible to have a thermonuclear reaction with solid rock?,0
Asteroids between Mars and Jupiter,Astronomy_1523,Is the cluster of asteroids between Mars and Jupiter two dimensional as seen in every model of solar system shown in books or television?,Or is it three dimensional as i think it should be?,0
Do neutron stars have something like a gamma-ray photosphere? Are gamma rays from below it limited more by the nuclei or electrons?,Astronomy_1524,@RobJeffries' answer to Is there evidence of super-heavy elements in the x-ray and gamma-ray spectrums of neutron stars?,Question: Do neutron stars have something like a gamma-ray photosphere?,462
Do neutron stars have something like a gamma-ray photosphere? Are gamma rays from below it limited more by the nuclei or electrons?,Astronomy_1524,Question: Do neutron stars have something like a gamma-ray photosphere?,Are gamma rays from below it limited more by the nuclei or electrons?,0
What are some of the best astronomy gatherings in the USA?,Astronomy_1525,All that being said- I guess my question is for 2019 what are the biggest and most informative gatherings in terms of astronomy?,Is this a good event for beginners?,313
Accidental or deliberate?,Astronomy_1526,Now my question: Is this event is random?,Or have a scientific reason?,0
"Wouldn't be ""dark matter"" better called ""massless gravity""?",Astronomy_1527,"Moreover, couldn't be that there exist some high order terms that play a role only when mass reach big values, i. e. those comparable to a galactic mass?",How/why this cannot be the case in general relativity?,0
How to understand this multi-day exposure photograph of Jupiter and the Moon,Astronomy_1528,How can that be?,How could that not be true in reality then?,213
Fraction of circumpolar stars to all stars visible in a location,Astronomy_1529,What is the fraction of circumpolar stars to all stars visible in this location?,I know the declination of this stars is [tex] But I don't know what is the degree of all stars visible in this location and is the fraction as simple as dividing this two angles or not?,0
How far does the Earth travel around the Sun during each month of the year?,Astronomy_1530,"After reading about the Earth's orbit and how it moves faster in January than it does in July (based on its distance from the Sun), I started to wonder...  How far does the Earth travel around the Sun during each month of the year?",What is the math behind this calculation?,0
Computing the Sérsic profile of a galaxy from jpg images,Astronomy_1531,Is there any standard software or algorithm for computing the Sérsic index from an image?,Are there reference images I can work from that would let me check if my algorithm is reasonable?,0
Computing the Sérsic profile of a galaxy from jpg images,Astronomy_1531,Are there reference images I can work from that would let me check if my algorithm is reasonable?,Any other software that is commonly used for this?,143
Does the Sun move?,Astronomy_1532,I'm curious; does the Sun actually move?,"The concept behind the question is that if you wear a shirt and you move, does the shirt actually move?",0
Does the Sun move?,Astronomy_1532,"The concept behind the question is that if you wear a shirt and you move, does the shirt actually move?","The Solar System orbits around the Milky Way, but does the Sun move?",0
Why are there no stars visible in cislunar space?,Astronomy_1533,Is star light only visible through the medium of earth atmosphere?,But once in the vacuum of space where there is no medium they disappear?,0
Why are there no stars visible in cislunar space?,Astronomy_1533,But once in the vacuum of space where there is no medium they disappear?,What’s the explanation?,0
How to measure distances to stars by means of spectroscopic parallaxes?,Astronomy_1534,How to measure distances to stars by means of spectroscopic parallaxes on practice?,What is the accuracy of measuring distances using this method compared with distances based on HIPPARCOS trigonometric parallaxes?,0
Do NEA (Near Earth Asteroids) have minable water ice?,Astronomy_1535,"But does water, in abundance and form which conceivably could be usefully mined this century, really exist in NEA's?","Or do we have to go all the way out to the frost line, the Asteroid Belt, to find asteroids with available water?",0
"Does Mars' ""Northern ocean"" have another name? What about the ""Inland Sea""?",Astronomy_1536,Do these reflect proper nouns and names of possible bodies of water that are recognized by planetary scientists or Martian cartographers (or should I have said Mars cartographers?)?,Do these possible bodies of water have other names as well?,0
Did the International Space-Earth Explorer detect cosmic rays other than gamma rays?,Astronomy_1537,Was the platform capable of recording cosmic rays other than gamma rays?,"If so, where is the data?",0
Why was Pluto's resonance not discovered until 1965?,Astronomy_1538,So how is it possible that astronomers missed the 2:3 resonance?,Was orbital resonance just not a conceived concept until the sixties?,0
Could Mars have oil?,Astronomy_1540,What events could have to happen to Mars (which is thought to once look like Earth) that may have depleted the atmosphere and erase all proof of life ever existing at least on the surface?,I know an asteroid could melt the planet but could there have been an event that could wipe the surface while leaving deposits under the ground intact?,0
Could Mars have oil?,Astronomy_1540,I know an asteroid could melt the planet but could there have been an event that could wipe the surface while leaving deposits under the ground intact?,[website]Where did Mars water go?,85
Nuetrino interaction with plasma and electromagnetism,Astronomy_1541,"So with that and deep space showing dancing archs of electric plasma, ie space lightning, across the universe being as, or more influential as a force/energy, than gravity even, and with Einstein's admission that he was missing something in a unified theory, my question is: while neutrinos interact weekly with quote unquote solid matter, in a magnetic electrified universe are neutrinos subject to capture/interaction in Electro-magnetic currents or where voltage potential and capacitance is built up ?",A?,0
Nuetrino interaction with plasma and electromagnetism,Astronomy_1541,A?,I understand particle accelerators speed up sub atomic particles using electromagnetism but does it also translate that due to speed of atomic particles they are more likely to react with neutrinos than as a solid in out environment?,0
Nuetrino interaction with plasma and electromagnetism,Astronomy_1541,I understand particle accelerators speed up sub atomic particles using electromagnetism but does it also translate that due to speed of atomic particles they are more likely to react with neutrinos than as a solid in out environment?,B?,0
